date,upper_vel_spikes,lower_vel_spikes,upper_vel_flip_rate,lower_vel_flip_rate,upper_vel_deriv_std,lower_vel_deriv_std,upper_err_spikes,lower_err_spikes,upper_err_flip_rate,lower_err_flip_rate,upper_err_deriv_std,lower_err_deriv_std,upper_cur_spikes,lower_cur_spikes,upper_cur_flip_rate,lower_cur_flip_rate,upper_cur_deriv_std,lower_cur_deriv_std,upper_vel_spikes_norm,lower_vel_spikes_norm,upper_vel_flip_rate_norm,lower_vel_flip_rate_norm,upper_err_spikes_norm,lower_err_spikes_norm,upper_err_flip_rate_norm,lower_err_flip_rate_norm,upper_cur_spikes_norm,lower_cur_spikes_norm,upper_cur_flip_rate_norm,lower_cur_flip_rate_norm,upper_vel_deriv_std_norm,lower_vel_deriv_std_norm,upper_err_deriv_std_norm,lower_err_deriv_std_norm,upper_cur_deriv_std_norm,lower_cur_deriv_std_norm,oscillation_score
2023-01-16,22,44,5657,5674,0.2490673451161219,0.3592519707354295,187,179,377,351,0.0007889920938738332,0.0020323342974170153,139,122,345,337,0.10145627425651847,0.21010431892206993,0.07042253521126761,0.1646090534979424,0.09794540317854612,0.09803698684037948,0.5342857142857143,0.5367316341829086,0.11885245901639344,0.10991075622357914,0.1303939962476548,0.13413963716327654,0.06196677144140099,0.06674589027530203,0.8807078092017838,0.9022436834694056,0.00022683656836112553,0.04793772847901958,0.02777413363644926,0.03405208047439922,0.1291845532822129
2023-01-17,18,33,5726,5714,0.2276420976145578,0.30268604146587896,172,149,307,296,0.0006524197671916741,0.0017363179362334543,140,126,272,266,0.07420340384653176,0.1848015165534568,0.056338028169014086,0.11934156378600823,0.0991524460110733,0.09873650155204827,0.49142857142857144,0.44677661169415295,0.0967843631778058,0.09268827305464224,0.13133208255159476,0.13853765805387575,0.04885496183206107,0.05268369974252327,0.8046086896654356,0.7593397712895406,0.00018757179225219097,0.04095543626174013,0.020313531812751077,0.029951198270243222,0.11557234394289656
2023-01-18,24,37,5667,5700,0.23454521352655633,0.32061875852229305,168,112,307,287,0.0006462674536688996,0.0023312169634999514,111,108,259,264,0.09635695593159257,0.17658275409489035,0.07746478873239436,0.13580246913580246,0.09812033692239064,0.09849167140296419,0.48,0.335832083958021,0.0967843631778058,0.08987004853608893,0.10412757973733583,0.11874656404617923,0.04651998203861697,0.05228758169934641,0.8291274749407093,0.8046436398278701,0.00018580299165479096,0.054987629724094794,0.02637817119204492,0.028619164916169802,0.11589116393466929
2023-01-19,12,37,5725,5702,0.18294024945741752,0.32125143650653454,195,147,321,312,0.0006000681253290229,0.0018323286045556712,134,127,306,296,0.08558415260129949,0.19202859926078833,0.035211267605633804,0.13580246913580246,0.09913495263668885,0.09852664713854763,0.5571428571428572,0.4407796101949025,0.10119798234552332,0.09769844997651479,0.12570356472795496,0.13963716327652556,0.0549618320610687,0.05862547039017627,0.6458347344914026,0.8062419899348283,0.00017252060621319196,0.0432200899434544,0.02342906546618074,0.031122507852110848,0.11037036383485771
2023-01-20,6,29,5733,5652,0.11149336898579422,0.28424287946693577,134,138,270,268,0.0005475365879274558,0.0016078590613159474,105,121,257,271,0.05870530820245648,0.17783631367611147,0.014084507042253521,0.102880658436214,0.09927489963176447,0.09765225374896165,0.38285714285714284,0.41379310344827586,0.08511979823455233,0.08392046344136528,0.09849906191369606,0.13304013194062672,0.046160754378087115,0.05367399485046544,0.39206661829520373,0.7127463530137317,0.00015741769990091262,0.03792540981661134,0.01607085502727506,0.028822332142613295,0.09040707224117421
2023-01-21,10,29,5702,5675,0.16994988418137727,0.3018753730671192,145,130,260,258,0.0005001703277840005,0.0018779083667712195,107,124,262,251,0.07361070376545653,0.17163239953808537,0.028169014084507043,0.102880658436214,0.09873260502584646,0.0980544747081712,0.4142857142857143,0.38980509745127434,0.08196721311475409,0.08078910286519493,0.10037523452157598,0.13633864760857614,0.047058823529411764,0.04971281441869677,0.5996949939871192,0.757291759577202,0.00014379981958187373,0.04429520355444066,0.020151277369851898,0.027816849796661686,0.09935278993964436
2023-01-22,6,24,5675,5756,0.11349278472860128,0.2657441232323084,148,134,261,241,0.0004470860675985149,0.0015488363608535327,128,120,243,246,0.044660416080371086,0.17328921384074422,0.014084507042253521,0.0823045267489712,0.09826028391746626,0.09947099199930048,0.4228571428571429,0.4017991004497751,0.08228247162673392,0.07546578988570533,0.1200750469043152,0.1319406267179769,0.043646160754378084,0.0487225193107546,0.3991682294949634,0.6660124856393838,0.00012853800452952897,0.03653321061372342,0.012225999560554129,0.028085373424613383,0.08826164968913923
2023-01-23,10,33,5676,5647,0.1683459461738364,0.30409701347531265,155,127,308,312,0.000697032835019717,0.0021257803598270543,143,114,293,280,0.06811688229617094,0.1851296208297444,0.028169014084507043,0.11934156378600823,0.09827777729185071,0.09756481441000306,0.44285714285714284,0.3808095952023988,0.09709962168978563,0.09769844997651479,0.13414634146341464,0.12534359538207807,0.052626852267624605,0.05545652604476134,0.5939980576900784,0.7629043449247325,0.0002003981250998223,0.05014188946421738,0.01864731782884866,0.03000437486974132,0.1060971640443085
2023-01-24,14,28,5719,5628,0.1668464309991677,0.2841946922417389,122,115,237,222,0.0004797835944081691,0.0016902541708431276,102,50,215,223,0.06595260334424265,0.3330012351954183,0.04225352112676056,0.09876543209876543,0.09902999239038214,0.09723254492196039,0.3485714285714286,0.3448275862068966,0.07471626733921816,0.06951620479098168,0.09568480300187618,0.05497526113249038,0.038616973506960035,0.04416716181422064,0.5886720149213612,0.7126246164297728,0.0001379385990766575,0.039868906215571424,0.018054836257078852,0.0539702606644399,0.09415320057110703
2023-01-25,16,37,5721,5746,0.20699042615968985,0.3215776885626059,171,131,296,314,0.0005946950643150378,0.002269302653982293,154,119,303,301,0.07577307321266985,0.1984864224701088,0.04929577464788732,0.13580246913580246,0.09906497913915105,0.09929611332138329,0.48857142857142855,0.39280359820089955,0.09331651954602774,0.09832472209174886,0.14446529080675422,0.1308411214953271,0.05442299057027391,0.059615765498118437,0.7312571909462421,0.807066208608001,0.00017097584203688292,0.05352722463109622,0.020743236205699046,0.03216914181347548,0.1128234898236869
2023-01-26,17,44,5681,5640,0.21225481897830803,0.35767798686967994,197,155,356,338,0.0006858424487825026,0.00201561932251588,145,133,323,331,0.1020933953375054,0.2061659452130266,0.0528169014084507,0.1646090534979424,0.09836524416377297,0.09744239933546102,0.5628571428571428,0.46476761619190404,0.11223203026481715,0.1058399874745577,0.13602251407129456,0.1462341946124244,0.05801526717557252,0.06555753614577144,0.7499554887540537,0.8982672889324793,0.0001971808700317491,0.047543463652921523,0.027948548537603517,0.03341377937156304,0.11994819050324032
2023-01-27,22,36,5727,5681,0.2507444485302881,0.32365182898905737,169,161,322,322,0.0007018348937649389,0.0015899950776148794,147,131,283,289,0.07486654474836955,0.1959740320974156,0.07042253521126761,0.13168724279835392,0.09916993938545776,0.09815940191492152,0.4828571428571429,0.4827586206896552,0.10151324085750316,0.10082981055268514,0.1378986866791745,0.1440351841671248,0.0508307139649753,0.05723905723905724,0.886664617550445,0.8123061610878392,0.00020177872515309591,0.03750404272099926,0.020495069762596057,0.03176195304366353,0.12245114287435022
2023-01-28,30,48,5737,5552,0.283207005901595,0.37237089076060154,223,171,391,394,0.0007782838126188205,0.0021605869792557255,141,128,354,364,0.1068050324643487,0.22619393213000988,0.09859154929577464,0.18106995884773663,0.09934487312930228,0.09590346696978971,0.6371428571428571,0.512743628185907,0.12326607818411098,0.12337560670111164,0.13227016885553472,0.14073666849917538,0.06358329591378536,0.07209348385818974,1.0,0.9353863369956693,0.00022375791929506622,0.05096289134051541,0.029238381425380728,0.03665976034775749,0.13876756145025146
2023-01-29,28,36,5754,5723,0.2816456364825078,0.3246868489615338,227,164,338,345,0.0006851916213728368,0.0019508124705975096,135,140,311,345,0.09181671596318747,0.19800937194255763,0.09154929577464789,0.13168724279835392,0.09964226049383795,0.09889389236217375,0.6485714285714286,0.4917541229385307,0.10655737704918032,0.10803193987787693,0.12664165103189493,0.15393073117097306,0.055859901212393356,0.06833036244800951,0.9964207916912319,0.8149209577536265,0.00019699375604499277,0.0460148306545062,0.025135259084852795,0.03209182515935876,0.1315052237827675
2023-01-30,31,49,5645,5661,0.2827597375367355,0.3714625752165424,201,136,402,393,0.0007343705791273533,0.00250756621646119,141,119,330,355,0.10621410972415368,0.20690017953345055,0.10211267605633803,0.18518518518518517,0.0977354826859327,0.09780964455908714,0.5742857142857143,0.4077961019490255,0.12673392181588902,0.1230624706434946,0.13227016885553472,0.1308411214953271,0.05927256398742703,0.07031095266389384,1.0,0.9330916368746601,0.0002111327900089949,0.059147271480216354,0.029076613537931038,0.03353277838259915,0.13893482935453
2023-01-31,24,36,5722,5567,0.25821258874342246,0.3251802415958764,186,138,302,300,0.0006443898539409238,0.0018415329246003521,130,113,303,303,0.08895153449078125,0.1856191403518947,0.07746478873239436,0.13168724279835392,0.0990824725135355,0.0961657849866655,0.5314285714285715,0.41379310344827586,0.09520807061790669,0.09394081728511038,0.12195121951219512,0.12424409015942826,0.05442299057027391,0.06001188354129531,0.9131902805446312,0.8161674278213645,0.0001852631785408741,0.04343719703833377,0.02435090214201763,0.030083712401913775,0.12144714682779469
2023-02-01,16,21,1839,1828,0.3476163524142809,0.42127441716404623,69,57,167,180,0.0008185898949604342,0.0027896872312081398,47,50,141,149,0.1148510126544797,0.23981841107781815,0.04929577464788732,0.06995884773662552,0.031155699778708815,0.030778647313426312,0.19714285714285715,0.17091454272863568,0.05264817150063052,0.05636449037106623,0.04409005628517824,0.05497526113249038,0.025325550067355186,0.02951079421667657,1.0,1.0,0.0002353459864930053,0.06580180691779339,0.031441006454483486,0.03886791035596653,0.08495735043412062
2023-02-01,10,19,3890,3860,0.20302273652535616,0.27592617347837456,98,73,141,149,0.000676017215042852,0.0018952507318987346,85,69,138,148,0.0691817512751886,0.1599534734853368,0.028169014084507043,0.06172839506172839,0.06703461064121964,0.06631399466620032,0.28,0.21889055472263869,0.044451450189155105,0.04665727258493815,0.07973733583489681,0.07586586036283673,0.024786708576560394,0.029312735195088136,0.717164579519268,0.6917356520924816,0.00019435609862763326,0.044704266960851426,0.01893883073473132,0.02592401993079748,0.07797174723313008
2023-02-02,8,29,5761,5712,0.1321686158503617,0.28476818491274875,169,120,273,275,0.0006132227904969807,0.0017109626812401358,113,112,246,278,0.0745188403152368,0.1704043110970007,0.02112676056338028,0.102880658436214,0.09976471411452913,0.09870152581646482,0.4828571428571429,0.3598200899550225,0.0860655737704918,0.08611241584468451,0.10600375234521577,0.12314458493677845,0.044185002245172876,0.055060408001584474,0.4655018531729043,0.7140734452097839,0.00017630259481334176,0.0403573686451424,0.0203998840339402,0.02761781073530376,0.09472059476660101
2023-02-03,14,38,5693,5651,0.19976248768107555,0.31835837822992774,164,92,310,318,0.0005598192312499697,0.0028488836152568892,117,116,305,281,0.07757902018836739,0.18897826920225871,0.04225352112676056,0.13991769547325103,0.0985751646563864,0.09763476588116994,0.4685714285714286,0.27586206896551724,0.09773013871374527,0.099577266322217,0.10975609756097561,0.12754260582737767,0.05478221823080377,0.05565458506634977,0.7055846868482014,0.7989331849486793,0.00016094898073796532,0.06719810288596917,0.021237622708760902,0.03062813398507456,0.11240391446304487
2023-02-04,17,40,5674,5632,0.2047347011659262,0.32995299942380807,187,178,371,392,0.0006583489313052583,0.001944602788513318,131,121,361,373,0.09102742919624211,0.1994371725012175,0.0528169014084507,0.14814814814814814,0.09824279054308181,0.09730249639312727,0.5342857142857143,0.5337331334332833,0.1169609079445145,0.12274933458587757,0.12288930581613508,0.13304013194062672,0.06484059272563987,0.07387601505248564,0.7232452094776959,0.8282249644747162,0.00018927643701507048,0.04586835964623195,0.024919188109417654,0.032323232013698154,0.12339048306471392
2023-02-05,14,34,5787,5668,0.18118149222756738,0.301370177630215,156,147,331,333,0.0004673108822747123,0.001812759169063804,125,119,308,296,0.0571669411562566,0.18608683432933146,0.04225352112676056,0.12345679012345678,0.10021954184852487,0.09793205963362916,0.44571428571428573,0.4407796101949025,0.10435056746532156,0.10427430718647253,0.11726078799249531,0.1308411214953271,0.055321059721598564,0.05862547039017627,0.639587904593171,0.7560154717961775,0.00013435267313332105,0.042758495467442696,0.015649719792059973,0.03015951261886684,0.11202211226600972
2023-02-06,22,49,5689,5630,0.24270738929872254,0.37367234237633623,216,172,474,462,0.00078270271077646,0.002280385538452304,140,130,406,459,0.09051165058333768,0.21657523717139615,0.07042253521126761,0.18518518518518517,0.09850519115884859,0.09726752065754384,0.6171428571428571,0.5157421289355323,0.1494325346784363,0.14466885861906997,0.13133208255159476,0.14293567894447498,0.07292321508756175,0.09090909090909091,0.8581182434122248,0.9386742265398337,0.0002250283600279952,0.05378864240432524,0.024777991281260823,0.03510083677840954,0.14325244382081842
2023-02-07,8,32,5724,5706,0.1536603365031878,0.30725324073490373,148,158,351,342,0.0006462197263370317,0.0019531421263050933,151,140,338,346,0.06463428882434177,0.19305012178980568,0.02112676056338028,0.11522633744855967,0.0991174592623044,0.09859659860971451,0.4228571428571429,0.4737631184407796,0.11065573770491803,0.10709253170502583,0.14165103189493433,0.15393073117097306,0.06070947462954648,0.06852842146959794,0.5418370749192025,0.7708780002495658,0.00018578926996573727,0.04606978145807315,0.017693941438903075,0.03128806831056774,0.11001876710480697
2023-02-08,24,46,5643,5677,0.2505891737664875,0.3628984105805934,226,145,425,419,0.0007230627895383033,0.002436376524889289,158,117,377,407,0.09045642464844947,0.21021626566841625,0.07746478873239436,0.1728395061728395,0.0977004959371638,0.09808945044375464,0.6457142857142857,0.43478260869565216,0.13398486759142497,0.1312040081415375,0.14821763602251406,0.12864211105002749,0.06771441400987877,0.08061002178649238,0.8861131059373083,0.9114557750257793,0.0002078817812776705,0.057468083115676,0.024762872921090164,0.03407022393587107,0.13765424831620077
2023-02-09,28,40,5633,5622,0.265540251028144,0.33795349132478364,196,128,354,328,0.0007277352185641034,0.0023159364728851557,127,120,292,318,0.08778071225639829,0.20401385215813314,0.09154929577464789,0.14814814814814814,0.09752556219331927,0.09712761771521007,0.56,0.383808095952024,0.1116015132408575,0.10270862689838735,0.11913696060037524,0.1319406267179769,0.052447238437359676,0.0629827688651218,0.9392169879647582,0.8484368058919167,0.0002092251125662257,0.05462720082661997,0.0240303840327082,0.0330649848000397,0.12790018075164394
2023-02-10,22,29,5744,5713,0.23409496947797356,0.2821243129520386,168,115,228,237,0.0005422759266253302,0.0017310541877230553,118,105,207,207,0.07850042069136907,0.160153058815595,0.07042253521126761,0.102880658436214,0.09946732674999344,0.09871901368425655,0.48,0.3448275862068966,0.07187894073139975,0.0742132456552372,0.11069418386491557,0.11544804837822979,0.037180062864840595,0.040998217468805706,0.8275282786807301,0.7073941658031339,0.00015590525083285497,0.04083127748176281,0.021489860442608262,0.02595636717507275,0.10602701036860399
2023-02-11,18,30,5443,5655,0.21401354166421663,0.2801700213767363,175,122,237,222,0.0005684295680933947,0.001643699526061559,112,100,179,207,0.07674794031553707,0.16421967082307096,0.056338028169014086,0.10699588477366255,0.09420182106027342,0.09770471735233682,0.5,0.3658170914542729,0.07471626733921816,0.06951620479098168,0.1050656660412758,0.10995052226498075,0.03215087561742254,0.040998217468805706,0.7562021959576216,0.7024569904529325,0.0001634244672189594,0.03877079754131817,0.021010110673456005,0.026615452147943263,0.10080878418052569
2023-02-12,26,33,5733,5647,0.2712356384416193,0.3025381340989373,165,108,258,235,0.0005909126354754388,0.0019346582329578187,119,99,216,222,0.08454503155721053,0.16709200372036964,0.08450704225352113,0.11934156378600823,0.09927489963176447,0.09756481441000306,0.4714285714285714,0.3238380809595202,0.08133669609079446,0.07358697354000313,0.11163227016885553,0.10885101704233095,0.038796587337224964,0.043969102792632206,0.959446110991329,0.7589661092344994,0.0001698883873149577,0.045633792230492354,0.02314460117893515,0.02708097761391123,0.11505108968270433
2023-02-13,20,28,5747,5667,0.2382858838495956,0.2848181550335812,167,128,236,231,0.0005437904983015661,0.0016079306955077124,142,105,220,217,0.07758845471713205,0.15931442937176013,0.06338028169014084,0.09876543209876543,0.0995198068731468,0.09791457176583745,0.47714285714285715,0.383808095952024,0.07440100882723834,0.07233442930953499,0.13320825515947468,0.11544804837822979,0.03951504265828469,0.042978807684690035,0.8424137493717633,0.7141996859672728,0.0001563406927647094,0.037927099489633645,0.02124020545551192,0.025820448611112826,0.10738260134238056
2023-02-14,22,28,5689,5666,0.22612880418138967,0.2849576063439219,162,122,225,216,0.0005793275728593939,0.0015961513505389376,112,104,210,201,0.08444183768546437,0.16250735757370313,0.07042253521126761,0.09876543209876543,0.09850519115884859,0.09789708389804573,0.46285714285714286,0.3658170914542729,0.07093316519546028,0.06763738844527947,0.1050656660412758,0.11434854315557999,0.03771890435563539,0.0398098633392751,0.7992337086830305,0.7145519852764796,0.0001665576621169779,0.03764925393957256,0.02311635136978984,0.02633793368062189,0.1031103709901218
2023-02-15,18,25,5680,5638,0.1954129522007746,0.26152753388108196,123,102,222,210,0.0005063486707629656,0.0017917065328445741,112,94,189,200,0.0710123479213336,0.15964892756382507,0.056338028169014086,0.08641975308641975,0.09834775078938852,0.09740742359987759,0.3514285714285714,0.3058470764617691,0.06998738965952081,0.06575857209957726,0.1050656660412758,0.10335349092908191,0.03394701392007184,0.03961180431768667,0.6901358188517479,0.6553600112236477,0.00014557610369218143,0.042261915962718666,0.01943996520134811,0.025874661486950765,0.0966675659085304
2023-02-16,12,25,5720,5607,0.17379970281019794,0.26336345796503025,117,126,201,198,0.00046389580624892144,0.0013657760981627158,105,100,184,185,0.07065728360617453,0.15081183050866226,0.035211267605633804,0.08641975308641975,0.09904748576476659,0.09686529969833428,0.3342857142857143,0.3778110944527736,0.06336696090794451,0.06200093940817285,0.09849906191369606,0.10995052226498075,0.033048944768747195,0.03664091899386017,0.613368946085292,0.6599981518402587,0.00013337083296990538,0.03221527277282612,0.01934276467027175,0.024442413251282196,0.0904566330751281
2023-02-17,10,20,5783,5704,0.17024397682830428,0.2399785839406412,130,110,188,187,0.0004270310552074637,0.0014586074748493857,101,101,157,177,0.05343811079858141,0.14893721618116892,0.028169014084507043,0.06584362139917696,0.10014956835098707,0.09856162287413107,0.37142857142857144,0.32983508245877063,0.05926860025220681,0.05855644277438547,0.0947467166979362,0.11105002748763057,0.028199371351594074,0.035056446821152706,0.6007395649537616,0.6009203637251895,0.00012277215437139877,0.034404934845446274,0.014628934893140176,0.024138590282455262,0.0881087073761623
2023-02-18,8,21,5764,5775,0.1521672130597189,0.23934293857005065,121,110,187,171,0.00036523906921360225,0.0012393102455380296,83,87,155,177,0.05577335265956259,0.14846249577932757,0.02112676056338028,0.06995884773662552,0.09981719423768248,0.09980326148734316,0.3457142857142857,0.32983508245877063,0.05895334174022698,0.05354626585251292,0.07786116322701689,0.09565695437053326,0.02784014369106421,0.035056446821152706,0.5365337345774506,0.5993145170363895,0.00010500685334506473,0.029232256783431557,0.015268218367677529,0.024061651277063674,0.0840880644335756
2023-02-19,6,16,5763,5692,0.13124869055708788,0.21741349423821335,89,101,152,156,0.00040485847218003,0.0010632754962698128,98,96,142,168,0.046600847119354936,0.13715432445467898,0.014084507042253521,0.04938271604938271,0.09979970086329802,0.09835176846063044,0.2542857142857143,0.3028485757121439,0.04791929382093316,0.048849224988257396,0.09193245778611632,0.10555250137438153,0.025505163897620118,0.033273915626856804,0.46223442278022187,0.5439136171056773,0.00011639749905520817,0.025080033389860333,0.012757201710287998,0.022228910465543025,0.07643989728221601
2023-02-20,16,23,5696,5685,0.178459863823595,0.2320835324564877,123,82,173,184,0.0003616978594272289,0.0016314242745110066,99,60,167,189,0.06468599484871836,0.19113334367072218,0.04929577464788732,0.07818930041152264,0.09862764477953975,0.0982293533860884,0.3514285714285714,0.24587706146926536,0.054539722572509455,0.05761703460153437,0.09287054409005628,0.06597031335898845,0.02999550965424338,0.0374331550802139,0.6299211072676187,0.580974899052088,0.00010398874951104048,0.038481254784208795,0.01770809620696812,0.03097741176101433,0.08820361308564138
2023-02-21,6,20,5744,5687,0.1307057594044212,0.24194137888804768,118,101,182,197,0.0004046846979968184,0.0014038799789758733,98,98,149,171,0.05321625575459363,0.14266612191262298,0.014084507042253521,0.06584362139917696,0.09946732674999344,0.09826432912167184,0.33714285714285713,0.3028485757121439,0.05737704918032787,0.06168780335055582,0.09193245778611632,0.10775151181968114,0.02676246070947463,0.0338680926916221,0.4603060164603522,0.6058790213555566,0.00011634753868209981,0.03311404887218122,0.014568201028381278,0.02312221990134817,0.0807139173422456
2023-02-22,16,24,5722,5764,0.20585138338942707,0.26322186132725345,140,80,221,186,0.0003804545230781016,0.0017718420669622348,97,104,169,192,0.06650706740256257,0.15351846303014802,0.04929577464788732,0.0823045267489712,0.0990824725135355,0.09961089494163425,0.4,0.239880059970015,0.06967213114754098,0.05824330671676844,0.09099437148217636,0.11434854315557999,0.03035473731477324,0.038027332144979206,0.7272114896340443,0.6596404327370614,0.00010938132219903525,0.041793362451094815,0.018206623408393414,0.02488108328390749,0.09724046574391945
2023-02-23,12,25,5718,5675,0.168293302937521,0.2611419186446245,128,106,214,207,0.0004244199051013756,0.0015576899627793561,90,106,182,204,0.06910612064773396,0.15505703609844104,0.035211267605633804,0.08641975308641975,0.0990124990159977,0.0980544747081712,0.3657142857142857,0.31784107946026985,0.06746532156368222,0.06481916392672617,0.08442776735459662,0.11654755360087961,0.03268971710821733,0.04040404040404041,0.5938110771694168,0.6543858218733175,0.0001220214442766592,0.03674204513751258,0.018918126493723784,0.02513044328852829,0.0911890819878684
2023-02-24,4,12,2743,2693,0.15644419467532641,0.27013955790489497,58,63,107,99,0.0005108421861717661,0.0011584789849787822,58,48,98,95,0.07400967208715807,0.1578194755076677,0.007042253521126761,0.03292181069958848,0.046969710222253325,0.045905652953263675,0.1657142857142857,0.1889055472263868,0.03373266078184111,0.031000469704086424,0.054409005628517824,0.052776250687190766,0.017602155365963178,0.01881560705090117,0.5517249026233328,0.6771167814328899,0.00014686799701167666,0.027325647705274077,0.020260496829809908,0.025578158069220296,0.05736967081085946
2023-02-24,6,12,3043,2929,0.1815522986573987,0.25740937014314347,67,53,108,106,0.0003347378103519035,0.0018346412001222572,47,46,97,89,0.06366199233204514,0.14893178931107254,0.014084507042253521,0.03292181069958848,0.05221772253758889,0.05003278975210947,0.19142857142857142,0.15892053973013492,0.034047919293820936,0.03319242210740567,0.04409005628517824,0.05057724024189115,0.01742254153569825,0.01762725292137057,0.6409049508875729,0.6449561918795985,9.623768956686787e-05,0.043274638340582615,0.01742777068791512,0.02413771073738834,0.0636161547352685
2023-02-25,6,23,5756,5667,0.129703316117285,0.23218142321788257,126,106,169,168,0.00038399618387294964,0.001291583211927048,111,94,149,185,0.055408199378124544,0.14796877128145847,0.014084507042253521,0.07818930041152264,0.09967724724260686,0.09791457176583745,0.36,0.31784107946026985,0.05327868852459016,0.05260685767966181,0.10412757973733583,0.10335349092908191,0.02676246070947463,0.03664091899386017,0.45674549509271717,0.5812222029141519,0.00011039955569876272,0.030465246490260042,0.015168255934493691,0.023981632234999828,0.07829421413904813
2023-02-26,8,20,5760,5737,0.15238319264743957,0.24112899083615802,132,95,171,159,0.0003674722034777322,0.0011906542644481157,97,94,177,167,0.06168664968037495,0.1373716596872325,0.02112676056338028,0.06584362139917696,0.09974722074014467,0.09913872251125781,0.37714285714285717,0.2848575712143928,0.05390920554854981,0.0497886331611085,0.09099437148217636,0.10335349092908191,0.03179164795689268,0.03307585660526837,0.5373008602063222,0.6038266652408008,0.00010564888324257329,0.028084582794298457,0.016887011319533907,0.022264134476485797,0.0825174782850515
2023-02-27,12,20,5704,5682,0.1547992847911987,0.24022526130187835,124,89,179,195,0.000410273542833391,0.001662465121555631,90,90,163,171,0.06487751858275811,0.14443833903199524,0.035211267605633804,0.06584362139917696,0.09876759177461536,0.09817688978271324,0.35428571428571426,0.26686656671664166,0.0564312736443884,0.06106153123532175,0.08442776735459662,0.09895547003848268,0.029277054333183655,0.0338680926916221,0.5458824406452569,0.6015435508702114,0.0001179543410742587,0.03921343142427986,0.017760526732559102,0.023409447123884968,0.0847652829638595
2023-02-28,45,56,5688,5712,0.36270569764466876,0.39264409560389885,129,96,150,140,0.00047713778642839277,0.001232225621079865,91,90,178,162,0.1558793644028522,0.2293346600115164,0.15140845070422534,0.2139917695473251,0.09848769778446413,0.09870152581646482,0.36857142857142855,0.28785607196401797,0.04728877679697352,0.04383904806638485,0.08536585365853659,0.09895547003848268,0.03197126178715761,0.03208556149732621,1.0,0.9866030379664158,0.00013717792478431037,0.029065148053296484,0.042672711272082095,0.03716878519369089,0.10278086559380092
2023-03-01,12,30,5674,5749,0.18517807313875131,0.28363444273534416,128,114,198,204,0.0004268768975028652,0.0015612199977013187,97,87,190,188,0.06444974742224305,0.1798070466498483,0.035211267605633804,0.10699588477366255,0.09824279054308181,0.09934857692475844,0.3657142857142857,0.34182908545727136,0.06242118537200504,0.06387975575387506,0.09099437148217636,0.09565695437053326,0.03412662775033678,0.03723509605862547,0.6537831333052161,0.711209244185482,0.00012272783376924185,0.03682530991133723,0.017643422359615888,0.029141733277057037,0.09274652253377741
2023-03-02,16,32,5703,5657,0.20023874447763004,0.3042010750223933,136,114,260,240,0.0006009004372615344,0.0018716966708290672,112,100,207,235,0.07668299719433445,0.16851486960716278,0.04929577464788732,0.11522633744855967,0.09875009840023091,0.09773969308792026,0.38857142857142857,0.34182908545727136,0.08196721311475409,0.0751526538280883,0.1050656660412758,0.10995052226498075,0.037180062864840595,0.04654387007328184,0.7072762763100432,0.7631672381959532,0.00017275989730880983,0.04414868504424892,0.02099233218769682,0.027311584694860044,0.10271497993712116
2023-03-03,27,44,5654,5660,0.27085013895303073,0.3584997022284894,194,144,407,404,0.0006189370613394498,0.002248492772935265,147,129,392,383,0.08771865578011258,0.21638015516036616,0.0880281690140845,0.1646090534979424,0.09789292305539277,0.09779215669129541,0.5542857142857143,0.431784107946027,0.12831021437578816,0.12650696727728197,0.1378986866791745,0.14183617372182517,0.07040862146385271,0.07585660526836997,0.9580768772561686,0.9003432088543918,0.00017794545739543375,0.05303637111916121,0.02401339577961102,0.035069219397230594,0.13916672978409916
2023-03-04,39,61,5674,5591,0.3263011598910326,0.4161572285372468,215,180,505,505,0.0007863359249384499,0.0023756903146609585,136,129,435,465,0.11616319487920079,0.23375797346565003,0.13028169014084506,0.2345679012345679,0.09824279054308181,0.09658549381366677,0.6142857142857143,0.5397301349325337,0.15920554854981084,0.1581337090966025,0.1275797373358349,0.14183617372182517,0.07813201616524472,0.09209744503862151,1.0,1.0,0.00022607291527642668,0.05603664584079274,0.031800222527928405,0.037885681573910084,0.1552692321519093
2023-03-05,20,46,5700,5651,0.2216414618721318,0.35493740361843634,216,153,428,425,0.0005741794394702319,0.0020233292514522587,143,112,407,379,0.08829735146985501,0.207439695775273,0.06338028169014084,0.1728395061728395,0.09869761827707756,0.09763476588116994,0.6171428571428571,0.4587706146926537,0.13493064312736444,0.1330828244872397,0.13414634146341464,0.12314458493677845,0.07310282891782667,0.07506436918201624,0.7832953724389428,0.8913436853903,0.00016507756501520698,0.04772532176574006,0.024171816454325586,0.033620218995805196,0.13344286242779171
2023-03-06,44,16,5720,5730,0.19354133134519827,0.21562234725510118,73,78,121,125,0.0003719766608343821,0.001176476856863326,150,276,518,254,0.14457602277093962,1.8833428341655387,0.14788732394366197,0.04938271604938271,0.09904748576476659,0.09901630743671577,0.20857142857142857,0.23388305847076463,0.03814627994955864,0.03914200720212933,0.14071294559099437,0.3034634414513469,0.09303996407723394,0.05030699148346207,0.6834881150525349,0.5393885979911469,0.00010694392239067771,0.027750172891262418,0.03957836818365541,0.30523761757451173,0.09112344509109627
