date,active_flag,health_index,risk_level,risk_score,p_critical_next_7d,weekly_forecast_level,rolling_7d_episode_count,rolling_7d_fault_duration,episode_trend_slope_14d,critical_next_7d
2022-01-15,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-16,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-17,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-18,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-19,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-20,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-21,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-22,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-23,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-24,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-25,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-26,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-27,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-28,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-29,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-30,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-01-31,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-01,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-02,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-03,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-04,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-05,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-06,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-07,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-08,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-09,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-10,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-11,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-12,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-13,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-14,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-15,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-16,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-17,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-18,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-19,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-20,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-21,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-22,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-23,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-24,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-25,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-26,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-27,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-02-28,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-03-01,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-03-02,True,99.78632478632478,Normal,0.002136752136752129,0.004526462395543176,Normal,0.1428571428571428,0.0,0.0,0
2022-03-03,True,99.33746187477531,Normal,0.006625381252246876,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0285714285714285,0
2022-03-04,True,98.7111064723005,Normal,0.012888935276994973,0.014833063600006226,Normal,0.2857142857142857,0.0,0.0241758241758241,0
2022-03-05,True,98.09942130837652,Normal,0.01900578691623478,0.014833063600006226,Normal,0.2857142857142857,0.0,0.0483516483516483,0
2022-03-06,True,97.7952892878266,Normal,0.022047107121733966,0.014833063600006226,Normal,0.2857142857142857,0.0,0.0395604395604395,0
2022-03-07,True,97.7410152037018,Normal,0.022589847962981913,0.014833063600006226,Normal,0.2857142857142857,0.0,0.0307692307692307,0
2022-03-08,True,97.95811154020112,Normal,0.020418884597988796,0.014833063600006226,Normal,0.2857142857142857,0.0,0.0219780219780219,0
2022-03-09,True,98.38888309037564,Normal,0.01611116909624355,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0131868131868131,0
2022-03-10,True,98.81965464055018,Normal,0.011803453594498192,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0043956043956043,0
2022-03-11,True,99.39173595890014,Normal,0.0060826404109985965,0.014833063600006226,Normal,0.0,0.0,-0.0043956043956043,0
2022-03-12,True,99.60541117257536,Normal,0.003945888274246467,0.014833063600006226,Normal,0.0,0.0,-0.0131868131868131,0
2022-03-13,True,99.674355495251,Normal,0.0032564450474898976,0.014833063600006226,Normal,0.0,0.0,-0.0219780219780219,0
2022-03-14,True,99.4572591587517,Normal,0.005427408412483015,0.014833063600006226,Normal,0.0,0.0,-0.0307692307692307,0
2022-03-15,True,99.24016282225236,Normal,0.007598371777476465,0.014833063600006226,Normal,0.0,0.0,-0.0395604395604395,0
2022-03-16,True,99.02306648575306,Normal,0.00976933514246936,0.014833063600006226,Normal,0.0,0.0,-0.0483516483516483,0
2022-03-17,True,99.07734056987788,Normal,0.009226594301221192,0.014833063600006226,Normal,0.0,0.0,-0.0241758241758241,0
2022-03-18,True,99.1677973767526,Normal,0.008322026232474022,0.014833063600006226,Normal,0.0,0.0,-0.0285714285714285,0
2022-03-19,True,99.56580732700137,Normal,0.004341926729986345,0.014833063600006226,Normal,0.0,0.0,0.0,0
2022-03-20,True,99.76481230212572,Normal,0.0023518769787428395,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-03-21,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-03-22,True,99.35897435897436,Normal,0.0064102564102563875,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0,0
2022-03-23,True,98.01238562432592,Normal,0.01987614375674085,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0857142857142857,0
2022-03-24,True,96.77434505792714,Normal,0.03225654942072864,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0725274725274725,0
2022-03-25,True,96.28587830080367,Normal,0.037141216991963266,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0593406593406593,0
2022-03-26,True,96.39784759187744,Normal,0.03602152408122561,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0461538461538461,0
2022-03-27,True,96.27462918507696,Normal,0.03725370814923035,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0615384615384615,0
2022-03-28,True,96.18759350102634,Normal,0.03812406498973653,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0439560439560439,0
2022-03-29,True,96.99144139442647,Normal,0.030085586055735303,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0263736263736263,0
2022-03-30,True,98.06665970845074,Normal,0.01933340291549257,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0087912087912087,0
2022-03-31,True,98.9971471314755,Normal,0.010028528685244953,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0087912087912087,0
2022-04-01,True,98.9971471314755,Normal,0.010028528685244953,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0263736263736263,0
2022-04-02,True,98.9213605631516,Normal,0.010786394368484054,0.014833063600006226,Normal,0.0,0.0,-0.0439560439560439,0
2022-04-03,True,98.70084310382818,Normal,0.01299156896171827,0.014833063600006226,Normal,0.0,0.0,-0.0615384615384615,0
2022-04-04,True,98.48032564450476,Normal,0.015196743554952374,0.014833063600006226,Normal,0.0,0.0,-0.0791208791208791,0
2022-04-05,True,97.61878254415568,Normal,0.0238121745584432,0.014833063600006226,Normal,0.2857142857142857,0.0,-0.0967032967032967,0
2022-04-06,True,96.92690394182932,Normal,0.030730960581706768,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0417582417582417,0
2022-04-07,True,96.01792900300364,Normal,0.039820709969963564,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0857142857142857,0
2022-04-08,True,95.64827378260212,Normal,0.04351726217397878,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0637362637362637,0
2022-04-09,True,95.19941087105263,Normal,0.048005891289473634,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0703296703296703,0
2022-04-10,True,95.05810110287725,Normal,0.04941898897122754,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0769230769230769,0
2022-04-11,True,95.130466548377,Normal,0.04869533451622998,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0549450549450549,0
2022-04-12,True,95.86537011910146,Normal,0.04134629880898544,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0329670329670329,0
2022-04-13,True,97.26281181505064,Normal,0.027371881849493573,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-04-14,True,98.47933989725034,Normal,0.015206601027496602,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0109890109890109,0
2022-04-15,True,99.120365538276,Normal,0.008796344617239993,0.014833063600006226,Normal,0.0,0.0,-0.0329670329670329,0
2022-04-16,True,98.97221352445231,Normal,0.010277864755476873,0.014833063600006226,Normal,0.0,0.0,-0.0549450549450549,0
2022-04-17,True,98.64314789687926,Normal,0.013568521031207426,0.014833063600006226,Normal,0.0,0.0,-0.0769230769230769,0
2022-04-18,True,98.10040705563092,Normal,0.018995929443690773,0.014833063600006226,Normal,0.0,0.0,-0.0989010989010989,0
2022-04-19,True,97.55766621438264,Normal,0.024423337856173677,0.014833063600006226,Normal,0.0,0.0,-0.1208791208791209,0
2022-04-20,True,97.55766621438262,Normal,0.024423337856173788,0.014833063600006226,Normal,0.0,0.0,-0.0769230769230769,0
2022-04-21,True,98.17277250113072,Normal,0.01827227498869277,0.014833063600006226,Normal,0.0,0.0,-0.0241758241758241,0
2022-04-22,True,98.93260967887834,Normal,0.01067390321121664,0.014833063600006226,Normal,0.0,0.0,-0.0285714285714285,0
2022-04-23,True,99.56580732700137,Normal,0.004341926729986345,0.014833063600006226,Normal,0.0,0.0,0.0,0
2022-04-24,True,99.76481230212572,Normal,0.0023518769787428395,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-04-25,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-04-26,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-04-27,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-04-28,True,99.67013087803396,Normal,0.0032986912196604212,0.014833063600006226,Normal,0.1428571428571428,1.881142857142857,0.0,0
2022-04-29,True,99.10507405819368,Normal,0.008949259418063238,0.014833063600006226,Normal,0.1428571428571428,1.881142857142857,0.0285714285714285,0
2022-04-30,True,98.57619996110328,Normal,0.014238000388967165,0.014833063600006226,Normal,0.1428571428571428,1.881142857142857,0.0241758241758241,0
2022-05-01,True,98.19970249505356,Normal,0.018002975049464465,0.014833063600006226,Normal,0.2857142857142857,1.881142857142857,0.0197802197802197,0
2022-05-02,True,97.85938775175374,Normal,0.021406122482462542,0.014833063600006226,Normal,0.2857142857142857,1.881142857142857,0.0439560439560439,0
2022-05-03,True,97.5552557312038,Normal,0.02444744268796195,0.014833063600006226,Normal,0.2857142857142857,1.881142857142857,0.0351648351648351,0
2022-05-04,True,97.50098164707896,Normal,0.024990183529210452,0.014833063600006226,Normal,0.2857142857142857,1.881142857142857,0.0263736263736263,0
2022-05-05,True,98.04794710554434,Normal,0.01952052894455658,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0175824175824175,0
2022-05-06,True,98.59491256400968,Normal,0.014050874359903265,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0087912087912087,0
2022-05-07,True,98.92820280879982,Normal,0.010717971912001745,0.014833063600006226,Normal,0.2857142857142857,0.0,8.540177112501207e-19,0
2022-05-08,True,98.91011144742488,Normal,0.010898885525751134,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0197802197802197,0
2022-05-09,True,98.92820280879982,Normal,0.010717971912001745,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-05-10,True,99.0876039383502,Normal,0.009123960616498006,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0065934065934065,0
2022-05-11,True,99.08760393835024,Normal,0.009123960616497562,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0197802197802197,0
2022-05-12,True,98.87050760185087,Normal,0.011294923981491234,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0329670329670329,0
2022-05-13,True,98.81623351772606,Normal,0.011837664822739402,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0131868131868131,0
2022-05-14,True,99.01181737002634,Normal,0.009881826299736662,0.014833063600006226,Normal,0.0,0.0,-0.0219780219780219,0
2022-05-15,True,99.24358394507648,Normal,0.007564160549235144,0.014833063600006226,Normal,0.0,0.0,-0.0307692307692307,0
2022-05-16,True,99.51153324287652,Normal,0.004884667571234735,0.014833063600006226,Normal,0.0,0.0,-0.0065934065934065,0
2022-05-17,True,99.38831483607603,Normal,0.0061168516392396954,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0109890109890109,0
2022-05-18,True,99.31937051340036,Normal,0.006806294865996376,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0131868131868131,0
2022-05-19,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0043956043956043,0
2022-05-20,True,99.17806074522493,Normal,0.008219392547750726,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0043956043956043,0
2022-05-21,True,99.17806074522493,Normal,0.008219392547750726,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0131868131868131,0
2022-05-22,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-05-23,True,99.10569529972516,Normal,0.008943047002748394,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-05-24,True,99.4098273202751,Normal,0.005901726797248985,0.014833063600006226,Normal,0.0,0.0,0.0021978021978021,0
2022-05-25,True,99.69586797945006,Normal,0.0030413202054994093,0.004526462395543176,Normal,0.0,0.0,-0.0021978021978021,0
2022-05-26,True,99.90954319312527,Normal,0.0009045680687472801,0.004526462395543176,Normal,0.0,0.0,-0.0065934065934065,0
2022-05-27,True,99.62350253395032,Normal,0.003764974660496856,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0109890109890109,0
2022-05-28,True,99.31937051340036,Normal,0.006806294865996376,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0131868131868131,0
2022-05-29,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0043956043956043,0
2022-05-30,True,99.17806074522493,Normal,0.008219392547750726,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0043956043956043,0
2022-05-31,True,99.17806074522495,Normal,0.008219392547750504,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0131868131868131,0
2022-06-01,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-06-02,True,99.10569529972516,Normal,0.008943047002748394,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-06-03,True,99.40982732027508,Normal,0.005901726797249207,0.014833063600006226,Normal,0.0,0.0,0.0021978021978021,0
2022-06-04,True,99.69586797945006,Normal,0.0030413202054994093,0.004526462395543176,Normal,0.0,0.0,-0.0021978021978021,0
2022-06-05,True,99.90954319312527,Normal,0.0009045680687472801,0.004526462395543176,Normal,0.0,0.0,-0.0065934065934065,0
2022-06-06,True,99.8371777476255,Normal,0.0016282225237449488,0.004526462395543176,Normal,0.0,0.0,-0.0109890109890109,0
2022-06-07,True,99.72862957937586,Normal,0.0027137042062413963,0.004526462395543176,Normal,0.0,0.0,-0.0153846153846153,0
2022-06-08,True,99.6200814111262,Normal,0.003799185888738066,0.014833063600006226,Normal,0.0,0.0,-0.0197802197802197,0
2022-06-09,True,99.51153324287652,Normal,0.004884667571234735,0.014833063600006226,Normal,0.0,0.0,-0.0241758241758241,0
2022-06-10,True,99.40298507462688,Normal,0.005970149253731183,0.014833063600006226,Normal,0.0,0.0,-0.0285714285714285,0
2022-06-11,True,99.56580732700137,Normal,0.004341926729986345,0.014833063600006226,Normal,0.0,0.0,0.0,0
2022-06-12,True,99.76481230212572,Normal,0.0023518769787428395,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-13,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-14,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-15,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-16,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-17,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-18,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-19,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-20,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-21,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-22,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-06-23,True,99.78632478632478,Normal,0.002136752136752129,0.004526462395543176,Normal,0.1428571428571428,0.0,0.0,0
2022-06-24,True,99.33746187477531,Normal,0.006625381252246876,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0285714285714285,0
2022-06-25,True,98.9247816859757,Normal,0.010752183140242955,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0241758241758241,0
2022-06-26,True,98.76195943360123,Normal,0.012380405663987681,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0197802197802197,0
2022-06-27,True,98.87050760185087,Normal,0.011294923981491234,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0153846153846153,0
2022-06-28,True,98.97905577010056,Normal,0.010209442298994453,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-06-29,True,99.08760393835024,Normal,0.009123960616497562,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-06-30,True,99.40982732027508,Normal,0.005901726797249207,0.014833063600006226,Normal,0.0,0.0,0.0021978021978021,0
2022-07-01,True,99.69586797945006,Normal,0.0030413202054994093,0.004526462395543176,Normal,0.0,0.0,-0.0021978021978021,0
2022-07-02,True,99.90954319312527,Normal,0.0009045680687472801,0.004526462395543176,Normal,0.0,0.0,-0.0065934065934065,0
2022-07-03,True,99.8371777476255,Normal,0.0016282225237449488,0.004526462395543176,Normal,0.0,0.0,-0.0109890109890109,0
2022-07-04,True,99.72862957937586,Normal,0.0027137042062413963,0.004526462395543176,Normal,0.0,0.0,-0.0153846153846153,0
2022-07-05,True,99.6200814111262,Normal,0.003799185888738066,0.014833063600006226,Normal,0.0,0.0,-0.0197802197802197,0
2022-07-06,True,99.51153324287652,Normal,0.004884667571234735,0.014833063600006226,Normal,0.0,0.0,-0.0241758241758241,0
2022-07-07,True,99.40298507462688,Normal,0.005970149253731183,0.014833063600006226,Normal,0.0,0.0,-0.0285714285714285,0
2022-07-08,True,99.56580732700137,Normal,0.004341926729986345,0.014833063600006226,Normal,0.0,0.0,0.0,0
2022-07-09,True,99.76481230212572,Normal,0.0023518769787428395,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-07-10,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-07-11,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-07-12,True,100.0,Normal,0.0,0.004526462395543176,Normal,0.0,0.0,0.0,0
2022-07-13,True,99.78632478632478,Normal,0.002136752136752129,0.004526462395543176,Normal,0.1428571428571428,0.0,0.0,0
2022-07-14,True,99.33746187477531,Normal,0.006625381252246876,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0285714285714285,0
2022-07-15,True,98.9247816859757,Normal,0.010752183140242955,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0241758241758241,0
2022-07-16,True,98.76195943360123,Normal,0.012380405663987681,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0197802197802197,0
2022-07-17,True,98.87050760185087,Normal,0.011294923981491234,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0153846153846153,0
2022-07-18,True,98.97905577010056,Normal,0.010209442298994453,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-07-19,True,99.08760393835024,Normal,0.009123960616497562,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-07-20,True,99.40982732027508,Normal,0.005901726797249207,0.014833063600006226,Normal,0.0,0.0,0.0021978021978021,0
2022-07-21,True,99.69586797945006,Normal,0.0030413202054994093,0.004526462395543176,Normal,0.0,0.0,-0.0021978021978021,0
2022-07-22,True,99.90954319312527,Normal,0.0009045680687472801,0.004526462395543176,Normal,0.0,0.0,-0.0065934065934065,0
2022-07-23,True,99.62350253395029,Normal,0.003764974660497078,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0109890109890109,0
2022-07-24,True,99.31937051340036,Normal,0.006806294865996376,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0131868131868131,0
2022-07-25,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0043956043956043,0
2022-07-26,True,99.17806074522493,Normal,0.008219392547750726,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0043956043956043,0
2022-07-27,True,99.17806074522493,Normal,0.008219392547750726,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0131868131868131,0
2022-07-28,True,99.1237866611001,Normal,0.008762133388999005,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0109890109890109,0
2022-07-29,True,99.10569529972516,Normal,0.008943047002748394,0.014833063600006226,Normal,0.1428571428571428,0.0,0.0065934065934065,0
2022-07-30,True,99.4098273202751,Normal,0.005901726797248985,0.014833063600006226,Normal,0.0,0.0,0.0021978021978021,0
2022-07-31,True,99.69586797945006,Normal,0.0030413202054994093,0.004526462395543176,Normal,0.0,0.0,-0.0021978021978021,0
2022-08-01,True,99.90954319312527,Normal,0.0009045680687472801,0.004526462395543176,Normal,0.0,0.0,-0.0065934065934065,0
2022-08-02,True,99.83717774762552,Normal,0.0016282225237448378,0.004526462395543176,Normal,0.0,0.0,-0.0109890109890109,0
2022-08-03,True,99.72862957937586,Normal,0.0027137042062413963,0.004526462395543176,Normal,0.0,0.0,-0.0153846153846153,0
2022-08-04,True,99.6200814111262,Normal,0.003799185888738066,0.014833063600006226,Normal,0.0,0.0,-0.0197802197802197,0
2022-08-05,True,99.29785802920132,Normal,0.0070214197079867535,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0241758241758241,0
2022-08-06,True,99.2108223451507,Normal,0.007891776548492935,0.014833063600006226,Normal,0.1428571428571428,0.0,-9.76020241428709e-19,0
2022-08-07,True,98.5336139813752,Normal,0.01466386018624799,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0241758241758241,0
2022-08-08,True,97.4583956673509,Normal,0.025416043326491056,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0769230769230769,0
2022-08-09,True,95.8438576349024,Normal,0.041561423650975926,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0923076923076923,0
2022-08-10,True,94.3378677707036,Normal,0.056621322292964016,0.014833063600006226,Normal,1.0,0.0,0.1032967032967032,0
2022-08-11,True,93.19028401117951,Normal,0.06809715988820486,0.014833063600006226,Normal,1.0,0.0,0.1384615384615384,0
2022-08-12,True,92.84996926787971,Normal,0.07150030732120283,0.014833063600006226,Normal,0.8571428571428571,0.0,0.1076923076923077,0
2022-08-13,True,93.06706560437904,Normal,0.0693293439562096,0.014833063600006226,Normal,1.0,0.0,0.0769230769230769,0
2022-08-14,True,94.01906551160285,Normal,0.059809344883971494,0.014833063600006226,Normal,0.7142857142857143,0.0,0.0747252747252747,0
2022-08-15,True,95.0072481415765,Normal,0.04992751858423505,0.014833063600006226,Normal,0.5714285714285714,0.0,0.0395604395604395,0
2022-08-16,True,96.45896392165048,Normal,0.03541036078349524,0.014833063600006226,Normal,0.4285714285714285,0.0,0.0043956043956044,0
2022-08-17,True,97.6754920038502,Normal,0.02324507996149805,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0307692307692307,0
2022-08-18,True,97.4583956673509,Normal,0.025416043326491056,0.014833063600006226,Normal,0.5714285714285714,0.0,-0.0659340659340659,0
2022-08-19,True,97.15426364680096,Normal,0.028457363531990465,0.014833063600006226,Normal,0.5714285714285714,0.0,-0.0153846153846153,0
2022-08-20,True,96.72691321945054,Normal,0.03273086780549461,0.014833063600006226,Normal,0.4285714285714285,0.0,-0.0307692307692307,0
2022-08-21,True,96.86822298762596,Normal,0.031317770123740485,0.014833063600006226,Normal,0.4285714285714285,0.0,-0.0747252747252747,0
2022-08-22,True,96.77434505792716,Normal,0.03225654942072831,0.014833063600006226,Normal,0.4285714285714285,0.0,-0.0527472527472527,0
2022-08-23,True,96.57534008280275,Normal,0.03424659917197248,0.014833063600006226,Normal,0.4285714285714285,0.0,-0.0549450549450549,0
2022-08-24,True,96.7562536965522,Normal,0.03243746303447792,0.014833063600006226,Normal,0.4285714285714285,0.0,-0.0527472527472527,0
2022-08-25,True,97.72292384232684,Normal,0.022770761576731635,0.014833063600006226,Normal,0.0,0.0,-0.0131868131868131,0
2022-08-26,True,98.56295445847684,Normal,0.014370455415231631,0.014833063600006226,Normal,0.0,0.0,-0.0307692307692307,0
2022-08-27,True,99.24016282225236,Normal,0.007598371777476465,0.014833063600006226,Normal,0.0,0.0,-0.0483516483516483,0
2022-08-28,True,99.07734056987788,Normal,0.009226594301221192,0.014833063600006226,Normal,0.0,0.0,-0.0329670329670329,0
2022-08-29,True,98.73702582657806,Normal,0.01262974173421938,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0461538461538461,0
2022-08-30,True,98.6680815039024,Normal,0.01331918496097595,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0307692307692307,0
2022-08-31,True,98.32776676060256,Normal,0.01672233239397447,0.014833063600006226,Normal,0.1428571428571428,0.0,-0.0483516483516483,0
