axis,error_code,start_time,end_time,duration_sec,log_entries
Lower/Y north,7490.0,2025-11-21 11:48:45.152,2025-11-21 11:48:56.670,11.518,2
Lower/Y north,7490.0,2025-11-21 11:49:20.255,2025-11-21 11:49:32.042,11.787,2
Lower/Y north,7901.0,2025-11-21 11:49:43.280,2025-11-21 11:50:19.747,36.467,4
Lower/Y north,7901.0,2025-11-21 11:51:05.535,2025-11-21 11:51:40.623,35.088,4
Lower/Y north,7901.0,2025-11-21 11:52:03.157,2025-11-21 11:52:14.898,11.741,2
Lower/Y north,7452.0,2025-11-21 11:52:26.960,2025-11-21 11:52:38.749,11.789,2
Lower/Y north,7452.0,2025-11-21 11:53:02.328,2025-11-21 11:53:13.844,11.516,2
Lower/Y north,7901.0,2025-11-21 11:53:37.965,2025-11-21 11:54:25.942,47.977,5
Lower/Y north,7490.0,2025-11-21 11:54:38.006,2025-11-21 11:55:01.855,23.849,3
Lower/Y north,7490.0,2025-11-21 13:21:26.607,2025-11-21 13:22:27.474,60.867,5
Lower/Y north,7901.0,2025-11-21 13:27:33.700,2025-11-21 13:27:56.459,22.759,3
Lower/Y north,7901.0,2025-11-21 13:28:19.488,2025-11-21 13:29:17.342,57.854,6
Lower/Y north,7490.0,2025-11-21 13:30:04.770,2025-11-21 13:30:40.139,35.369,4
Lower/Y north,7490.0,2025-11-21 13:31:27.842,2025-11-21 13:31:39.908,12.066,2
Lower/Y north,7490.0,2025-11-21 13:32:04.028,2025-11-21 13:32:52.004,47.976,5
Lower/Y north,7901.0,2025-11-21 13:33:04.067,2025-11-21 13:33:15.858,11.791,2
Lower/Y north,7490.0,2025-11-21 13:33:52.046,2025-11-21 13:34:03.833,11.787,2
Lower/Y north,7490.0,2025-11-21 13:34:27.959,2025-11-21 13:34:40.023,12.064,2
Lower/Y north,7490.0,2025-11-21 13:35:03.872,2025-11-21 13:35:40.063,36.191,4
Lower/Y north,7901.0,2025-11-21 13:35:51.024,2025-11-21 13:36:57.920,66.896,7
Lower/Y north,7901.0,2025-11-21 17:13:44.916,2025-11-21 17:14:10.137,25.221,3
Lower/Y north,7490.0,2025-11-21 17:14:22.199,2025-11-21 17:14:33.985,11.786,2
Lower/Y north,7490.0,2025-11-21 17:14:57.564,2025-11-21 17:15:08.529,10.965,2
Lower/Y north,7901.0,2025-11-21 17:15:41.974,2025-11-21 17:15:53.765,11.791,2
Lower/Y north,7901.0,2025-11-21 17:17:03.672,2025-11-21 17:17:26.977,23.305,3
Lower/Y north,7901.0,2025-11-21 17:18:14.403,2025-11-21 17:18:25.369,10.966,2
Lower/Y north,7901.0,2025-11-21 17:18:48.945,2025-11-21 17:19:00.735,11.79,2
Lower/Y north,7490.0,2025-11-21 17:19:12.799,2025-11-21 17:19:24.591,11.792,2
Lower/Y north,7452.0,2025-11-21 17:19:36.919,2025-11-21 17:19:48.713,11.794,2
Lower/Y north,7901.0,2025-11-21 17:20:58.620,2025-11-21 17:21:10.138,11.518,2
Lower/Y north,7901.0,2025-11-21 17:26:25.122,2025-11-21 17:26:36.915,11.793,2
Lower/Y north,7490.0,2025-11-21 20:00:50.500,2025-11-21 20:01:02.014,11.514,2
Lower/Y north,7490.0,2025-11-21 20:56:51.286,2025-11-21 20:57:38.989,47.703,5
Lower/Y north,7901.0,2025-11-21 20:57:54.616,2025-11-21 20:58:20.112,25.496,3
Lower/Y north,7901.0,2025-11-21 21:28:48.923,2025-11-21 21:29:13.596,24.673000000000002,3
Lower/Y north,7490.0,2025-11-21 21:29:24.839,2025-11-21 21:29:50.882,26.043,3
Lower/Y north,7901.0,2025-11-21 22:31:06.952,2025-11-21 22:31:21.761,14.809,2
Lower/Y north,7901.0,2025-11-22 00:08:59.223,2025-11-22 00:09:11.560,12.337,2
Lower/Y north,7490.0,2025-11-22 06:38:41.370,2025-11-22 06:39:17.007,35.637,4
Lower/Y north,7901.0,2025-11-22 06:39:28.794,2025-11-22 06:39:40.859,12.065,2
Lower/Y north,7901.0,2025-11-22 09:36:02.115,2025-11-22 09:36:13.082,10.967,2
Lower/Y north,7490.0,2025-11-23 13:01:09.815,2025-11-23 13:01:33.392,23.576999999999998,3
Lower/Y north,7490.0,2025-11-23 16:48:33.394,2025-11-23 16:48:44.629,11.235,2
Lower/Y north,7901.0,2025-11-23 16:48:56.140,2025-11-23 16:49:18.074,21.934,3
Lower/Y north,7901.0,2025-11-23 16:49:41.376,2025-11-23 16:50:40.318,58.942,5
Lower/Y north,7490.0,2025-11-23 21:31:50.118,2025-11-23 21:32:01.909,11.791,2
Lower/Y north,7490.0,2025-11-24 05:21:05.246,2025-11-24 05:21:42.808,37.562,4
Lower/Y north,7490.0,2025-11-24 06:17:48.789,2025-11-24 06:18:01.129,12.34,2
Lower/Y north,7490.0,2025-11-25 06:56:02.492,2025-11-25 06:56:15.101,12.609,2
Lower/Y north,7901.0,2025-11-25 09:39:56.964,2025-11-25 09:40:15.333,18.369,2
Lower/Y north,7901.0,2025-11-26 05:56:56.772,2025-11-26 05:57:08.287,11.515,2
Lower/Y north,7490.0,2025-11-26 06:01:00.504,2025-11-26 06:01:36.132,35.628,4
Lower/Y north,7901.0,2025-11-27 06:06:58.847,2025-11-27 06:07:10.363,11.516,2
Lower/Y north,7490.0,2025-11-27 06:34:27.039,2025-11-27 06:34:38.825,11.786,2
Lower/Y north,7490.0,2025-11-27 08:53:13.997,2025-11-27 08:53:26.055,12.058,2
Lower/Y north,7490.0,2025-11-27 08:56:12.741,2025-11-27 08:56:25.625,12.884,2
Lower/Y north,7901.0,2025-11-27 12:21:53.265,2025-11-27 12:22:04.781,11.516,2
Lower/Y north,7901.0,2025-11-27 17:14:00.568,2025-11-27 17:14:24.147,23.579,3
Lower/Y north,7490.0,2025-11-27 17:14:39.775,2025-11-27 17:14:59.787,20.012,2
Lower/Y north,7490.0,2025-11-27 19:00:33.139,2025-11-27 19:00:54.524,21.385,2
Lower/Y north,7490.0,2025-11-27 20:47:15.352,2025-11-27 20:47:28.793,13.441,2
Lower/Y north,7901.0,2025-11-27 22:22:21.185,2025-11-27 22:22:34.618,13.433,2
Lower/Y north,7901.0,2025-11-28 00:48:29.839,2025-11-28 00:48:43.545,13.706,2
Lower/Y north,7901.0,2025-11-28 04:06:51.441,2025-11-28 04:08:09.301,77.86,8
Lower/Y north,7490.0,2025-12-01 09:48:49.414,2025-12-01 09:49:13.271,23.857,3
Lower/Y north,7901.0,2025-12-01 09:49:30.817,2025-12-01 09:49:58.234,27.417,3
Lower/Y north,7490.0,2025-12-01 18:17:51.592,2025-12-01 18:18:03.104,11.512,2
Lower/Y north,7901.0,2025-12-01 18:18:37.653,2025-12-01 18:19:34.957,57.304,5
Lower/Y north,7490.0,2025-12-01 21:43:57.536,2025-12-01 21:44:09.601,12.065,2
Lower/Y north,7901.0,2025-12-01 21:44:22.766,2025-12-01 21:44:34.826,12.06,2
Lower/Y north,7901.0,2025-12-02 09:50:18.592,2025-12-02 09:50:50.390,31.798000000000002,2
Lower/Y north,7901.0,2025-12-02 21:45:29.502,2025-12-02 21:45:43.484,13.982,2
Lower/Y north,7490.0,2025-12-02 21:45:55.271,2025-12-02 21:46:07.339,12.068,2
Lower/Y north,7490.0,2025-12-03 07:08:33.087,2025-12-03 07:08:54.743,21.656,2
Lower/Y north,7490.0,2025-12-03 08:51:46.732,2025-12-03 08:52:14.699,27.967,3
Lower/Y north,7490.0,2025-12-03 17:01:40.090,2025-12-03 17:02:11.353,31.263,3
Lower/Y north,7901.0,2025-12-03 17:47:28.296,2025-12-03 17:47:48.312,20.016,2
Lower/Y north,7490.0,2025-12-03 21:47:01.036,2025-12-03 21:47:38.321,37.285,4
Lower/Y north,7490.0,2025-12-04 06:09:05.515,2025-12-04 06:09:17.302,11.787,2
Lower/Y north,7490.0,2025-12-04 07:49:28.517,2025-12-04 07:49:40.311,11.794,2
Lower/Y north,7490.0,2025-12-04 10:01:11.665,2025-12-04 10:01:35.233,23.568,3
Lower/Y north,7490.0,2025-12-04 12:10:36.820,2025-12-04 12:11:00.949,24.129,3
Lower/Y north,7452.0,2025-12-04 12:11:13.289,2025-12-04 12:11:37.142,23.853,3
Lower/Y north,7490.0,2025-12-04 12:11:48.653,2025-12-04 12:12:00.447,11.794,2
Lower/Y north,7490.0,2025-12-04 16:42:36.015,2025-12-04 16:42:48.634,12.619,2
Lower/Y north,7901.0,2025-12-05 09:54:42.858,2025-12-05 09:55:03.971,21.113,2
Lower/Y north,7490.0,2025-12-05 19:12:52.206,2025-12-05 19:13:05.916,13.71,2
Lower/Y north,7901.0,2025-12-05 21:40:15.880,2025-12-05 21:41:07.423,51.543,5
Lower/Y north,7490.0,2025-12-05 21:50:00.962,2025-12-05 21:50:50.586,49.624,5
Lower/Y north,7901.0,2025-12-06 09:26:30.073,2025-12-06 09:26:42.682,12.609,2
Lower/Y north,7490.0,2025-12-06 09:56:09.966,2025-12-06 09:56:29.427,19.461,2
Lower/Y north,7901.0,2025-12-06 21:23:14.478,2025-12-06 21:23:26.268,11.79,2
Lower/Y north,7490.0,2025-12-06 21:51:33.786,2025-12-06 21:52:21.493,47.707,5
Lower/Y north,7490.0,2025-12-06 21:57:42.537,2025-12-06 21:57:54.325,11.788,2
Lower/Y north,7490.0,2025-12-06 21:58:41.210,2025-12-06 21:58:53.275,12.065,2
Lower/Y north,7490.0,2025-12-06 21:59:17.127,2025-12-06 21:59:53.040,35.913,4
Lower/Y north,7901.0,2025-12-06 22:00:29.229,2025-12-06 22:00:41.016,11.787,2
Lower/Y north,7490.0,2025-12-06 22:00:53.353,2025-12-06 22:01:17.208,23.855,3
Lower/Y north,7490.0,2025-12-06 22:01:41.064,2025-12-06 22:01:53.399,12.335,2
Lower/Y north,7490.0,2025-12-07 06:27:23.664,2025-12-07 06:27:47.515,23.851,3
Lower/Y north,7490.0,2025-12-07 06:36:37.483,2025-12-07 06:36:49.274,11.791,2
Lower/Y north,7490.0,2025-12-07 09:09:43.952,2025-12-07 09:09:56.018,12.066,2
Lower/Y north,7490.0,2025-12-07 12:32:10.896,2025-12-07 12:32:35.293,24.397,3
Lower/Y north,7901.0,2025-12-07 12:32:47.356,2025-12-07 12:33:01.064,13.708,2
Lower/Y north,7490.0,2025-12-08 06:00:37.138,2025-12-08 06:01:14.150,37.012,4
Lower/Y north,7490.0,2025-12-08 07:04:01.822,2025-12-08 07:05:01.317,59.495,6
Lower/Y north,7490.0,2025-12-08 09:59:25.249,2025-12-08 09:59:37.310,12.061,2
Lower/Y north,7901.0,2025-12-08 09:59:49.377,2025-12-08 10:00:13.500,24.123,3
Lower/Y north,7901.0,2025-12-08 10:00:39.271,2025-12-08 10:00:52.710,13.439,2
Lower/Y north,7490.0,2025-12-08 10:27:57.450,2025-12-08 10:28:09.236,11.786,2
Lower/Y north,7490.0,2025-12-08 13:00:38.342,2025-12-08 13:00:49.860,11.518,2
Lower/Y north,7490.0,2025-12-08 13:01:12.893,2025-12-08 13:01:24.697,11.804,2
Lower/Y north,7490.0,2025-12-09 05:41:21.636,2025-12-09 05:41:57.279,35.643,4
Lower/Y north,7901.0,2025-12-09 06:04:51.155,2025-12-09 06:05:03.495,12.34,2
Lower/Y north,7901.0,2025-12-09 07:44:15.733,2025-12-09 07:44:52.465,36.732,4
Lower/Y north,7490.0,2025-12-09 10:00:36.177,2025-12-09 10:00:48.243,12.066,2
Lower/Y north,7901.0,2025-12-09 10:09:49.184,2025-12-09 10:10:13.586,24.402,3
Lower/Y north,7490.0,2025-12-09 10:10:25.382,2025-12-09 10:10:37.443,12.061,2
Lower/Y north,7490.0,2025-12-09 21:55:59.324,2025-12-09 21:56:12.481,13.157,2
Lower/Y north,7901.0,2025-12-09 21:56:24.818,2025-12-09 21:56:37.155,12.337,2
Lower/Y north,7490.0,2025-12-09 22:05:19.180,2025-12-09 22:05:31.244,12.064,2
Lower/Y north,7901.0,2025-12-10 01:48:17.400,2025-12-10 01:48:34.951,17.551,2
Lower/Y north,7490.0,2025-12-10 06:34:29.553,2025-12-10 06:34:41.613,12.06,2
Lower/Y north,7490.0,2025-12-10 06:42:14.538,2025-12-10 06:42:26.330,11.792,2
Lower/Y north,7490.0,2025-12-10 06:42:50.454,2025-12-10 06:43:02.517,12.063,2
Lower/Y north,7490.0,2025-12-10 07:11:25.647,2025-12-10 07:12:03.209,37.562,4
Lower/Y north,7901.0,2025-12-10 08:33:38.484,2025-12-10 08:33:50.272,11.788,2
Lower/Y north,7490.0,2025-12-10 08:34:02.341,2025-12-10 08:34:14.402,12.061,2
Lower/Y north,7901.0,2025-12-10 08:34:26.193,2025-12-10 08:34:38.253,12.06,2
Lower/Y north,7490.0,2025-12-10 08:34:50.594,2025-12-10 08:35:14.440,23.846,3
Lower/Y north,7490.0,2025-12-10 08:36:02.429,2025-12-10 08:36:15.040,12.611,2
Lower/Y north,7490.0,2025-12-10 13:32:05.402,2025-12-10 13:32:26.238,20.836,2
Lower/Y north,7901.0,2025-12-10 20:24:09.059,2025-12-10 20:24:21.676,12.617,2
Lower/Y north,7490.0,2025-12-10 20:25:44.483,2025-12-10 20:25:56.272,11.789,2
Lower/Y north,7490.0,2025-12-10 21:57:54.501,2025-12-10 21:58:06.288,11.787,2
Lower/Y north,7490.0,2025-12-10 23:56:02.054,2025-12-10 23:57:37.724,95.67,5
Lower/Y north,7901.0,2025-12-10 23:58:14.460,2025-12-10 23:58:31.188,16.728,2
Lower/Y north,7490.0,2025-12-11 00:12:27.394,2025-12-11 00:13:15.648,48.254,5
Lower/Y north,7901.0,2025-12-11 05:03:10.356,2025-12-11 05:03:22.693,12.337,2
Lower/Y north,7490.0,2025-12-11 05:03:34.204,2025-12-11 05:03:46.270,12.066,2
Lower/Y north,7490.0,2025-12-11 05:08:55.571,2025-12-11 05:09:19.384,23.813,3
Lower/Y north,7901.0,2025-12-11 05:15:19.364,2025-12-11 05:15:31.974,12.61,2
Lower/Y north,7490.0,2025-12-11 05:15:45.679,2025-12-11 05:15:57.198,11.519,2
Lower/Y north,7490.0,2025-12-11 05:44:09.363,2025-12-11 05:44:34.865,25.502,3
Lower/Y north,7901.0,2025-12-11 08:25:18.965,2025-12-11 08:25:43.368,24.403,3
Lower/Y north,7901.0,2025-12-11 10:03:16.289,2025-12-11 10:03:27.808,11.519,2
Lower/Y north,7490.0,2025-12-11 11:59:35.324,2025-12-11 11:59:54.511,19.187,2
Lower/Y north,7490.0,2025-12-11 13:36:33.316,2025-12-11 13:37:15.538,42.222,4
Lower/Y north,7490.0,2025-12-11 18:08:06.369,2025-12-11 18:08:52.960,46.591,3
Lower/Y north,7490.0,2025-12-11 21:59:21.663,2025-12-11 21:59:45.240,23.576999999999998,3
Lower/Y north,7901.0,2025-12-12 01:34:36.246,2025-12-12 01:34:48.310,12.064,2
Lower/Y north,7490.0,2025-12-12 01:35:00.372,2025-12-12 01:35:12.728,12.356,2
Lower/Y north,7901.0,2025-12-12 04:44:06.644,2025-12-12 04:44:18.705,12.061,2
Lower/Y north,7901.0,2025-12-12 04:45:06.410,2025-12-12 04:45:18.200,11.79,2
Lower/Y north,7490.0,2025-12-12 06:21:01.525,2025-12-12 06:21:14.685,13.16,2
Lower/Y north,7901.0,2025-12-13 01:38:59.162,2025-12-13 01:39:11.223,12.061,2
Lower/Y north,7490.0,2025-12-13 01:39:24.107,2025-12-13 01:39:36.450,12.343,2
Lower/Y north,7490.0,2025-12-13 06:07:29.973,2025-12-13 06:07:42.312,12.339,2
Lower/Y north,7901.0,2025-12-13 12:09:23.823,2025-12-13 12:09:46.859,23.036,2
Lower/Y north,7901.0,2025-12-13 13:36:43.990,2025-12-13 13:37:08.387,24.397,3
Lower/Y north,7490.0,2025-12-13 13:37:20.450,2025-12-13 13:37:32.242,11.792,2
Lower/Y north,7901.0,2025-12-13 13:45:08.185,2025-12-13 13:45:30.666,22.481,2
Lower/Y north,7490.0,2025-12-13 17:14:48.772,2025-12-13 17:15:24.417,35.645,3
Lower/Y north,7901.0,2025-12-13 19:24:43.100,2025-12-13 19:24:55.161,12.061,2
Lower/Y north,7490.0,2025-12-13 19:25:07.229,2025-12-13 19:25:26.693,19.464,2
Lower/Y north,7901.0,2025-12-13 22:01:51.712,2025-12-13 22:02:03.228,11.516,2
Lower/Y north,7490.0,2025-12-13 22:02:39.416,2025-12-13 22:02:51.479,12.063,2
Lower/Y north,7490.0,2025-12-14 05:48:03.454,2025-12-14 05:48:15.516,12.062,2
Lower/Y north,7901.0,2025-12-14 06:00:20.131,2025-12-14 06:00:31.372,11.241,2
Lower/Y north,7901.0,2025-12-14 08:29:59.807,2025-12-14 08:30:29.417,29.61,3
Lower/Y north,7490.0,2025-12-14 18:25:44.505,2025-12-14 18:26:22.336,37.831,2
Lower/Y north,7901.0,2025-12-19 06:05:47.024,2025-12-19 06:05:59.638,12.614,2
Lower/Y north,7490.0,2025-12-19 07:34:54.836,2025-12-19 07:35:06.349,11.513,2
Lower/Y north,7490.0,2025-12-19 22:10:33.933,2025-12-19 22:10:45.448,11.515,2
Lower/Y north,7901.0,2025-12-20 00:34:33.667,2025-12-20 00:34:45.731,12.064,2
Lower/Y north,7490.0,2025-12-20 00:34:57.524,2025-12-20 00:35:09.585,12.061,2
Lower/Y north,7901.0,2025-12-20 00:35:21.379,2025-12-20 00:35:45.504,24.125,3
Lower/Y north,7490.0,2025-12-20 05:35:03.233,2025-12-20 05:35:40.246,37.013,4
Lower/Y north,7901.0,2025-12-20 05:35:52.310,2025-12-20 05:36:04.100,11.79,2
Lower/Y north,7490.0,2025-12-20 05:46:46.202,2025-12-20 05:47:10.328,24.126,3
Lower/Y north,7490.0,2025-12-20 06:33:18.327,2025-12-20 06:33:41.634,23.307,3
Lower/Y north,7901.0,2025-12-20 06:33:53.147,2025-12-20 06:34:04.664,11.517,2
Lower/Y north,7490.0,2025-12-20 06:34:16.453,2025-12-20 06:34:28.242,11.789,2
Lower/Y north,7490.0,2025-12-20 22:05:53.798,2025-12-20 22:06:05.589,11.791,2
Lower/Y north,7901.0,2025-12-20 22:12:05.846,2025-12-20 22:12:17.361,11.515,2
Lower/Y north,7490.0,2025-12-20 22:12:58.213,2025-12-20 22:13:10.278,12.065,2
Lower/Y north,7490.0,2025-12-21 05:15:55.373,2025-12-21 05:16:19.770,24.397,3
Lower/Y north,7901.0,2025-12-21 07:11:58.936,2025-12-21 07:12:19.223,20.287,2
Lower/Y north,7490.0,2025-12-21 09:52:16.642,2025-12-21 09:52:40.768,24.126,3
Lower/Y north,7490.0,2025-12-21 10:17:11.678,2025-12-21 10:17:24.018,12.34,2
Lower/Y north,7490.0,2025-12-21 11:51:08.584,2025-12-21 11:51:56.269,47.685,3
Lower/Y north,7490.0,2025-12-21 13:19:53.993,2025-12-21 13:20:44.168,50.175,5
Lower/Y north,7490.0,2025-12-21 22:13:25.799,2025-12-21 22:13:49.104,23.305,3
Lower/Y north,7901.0,2025-12-22 04:57:18.125,2025-12-22 04:57:30.463,12.338,2
Lower/Y north,7901.0,2025-12-22 06:11:57.200,2025-12-22 06:12:13.920,16.72,2
Lower/Y north,7901.0,2025-12-22 08:42:08.730,2025-12-22 08:42:19.423,10.693,2
Lower/Y north,7490.0,2025-12-22 09:35:03.042,2025-12-22 09:35:15.109,12.067,2
Lower/Y north,7490.0,2025-12-22 10:18:24.067,2025-12-22 10:19:04.368,40.301,4
Lower/Y north,7490.0,2025-12-22 12:20:39.441,2025-12-22 12:20:52.873,13.432,2
Lower/Y north,7901.0,2025-12-22 12:21:04.116,2025-12-22 12:21:16.455,12.339,2
Lower/Y north,7490.0,2025-12-22 18:37:55.066,2025-12-22 18:38:18.646,23.58,2
Lower/Y north,7490.0,2025-12-22 22:14:52.076,2025-12-22 22:15:04.966,12.89,2
Lower/Y north,7490.0,2025-12-23 06:21:50.373,2025-12-23 06:22:02.161,11.788,2
Lower/Y north,7901.0,2025-12-23 06:49:54.058,2025-12-23 06:50:06.945,12.887,2
Lower/Y north,7490.0,2025-12-23 09:18:05.898,2025-12-23 09:18:18.240,12.342,2
Lower/Y north,7490.0,2025-12-23 22:16:20.131,2025-12-23 22:16:32.468,12.337,2
Lower/Y north,7490.0,2025-12-23 22:41:34.080,2025-12-23 22:41:58.205,24.125,3
Lower/Y north,7901.0,2025-12-23 23:39:48.072,2025-12-23 23:40:00.136,12.064,2
Lower/Y north,7490.0,2025-12-23 23:40:12.202,2025-12-23 23:40:47.568,35.366,4
Lower/Y north,7901.0,2025-12-23 23:41:22.384,2025-12-23 23:41:45.962,23.578,3
Lower/Y north,7490.0,2025-12-24 01:25:40.544,2025-12-24 01:27:03.624,83.08,7
Lower/Y north,7452.0,2025-12-24 04:19:47.410,2025-12-24 04:21:46.953,119.543,11
Lower/Y north,7490.0,2025-12-24 06:01:30.102,2025-12-24 06:01:42.442,12.34,2
Lower/Y north,7901.0,2025-12-24 06:01:54.228,2025-12-24 06:02:06.292,12.064,2
Lower/Y north,7901.0,2025-12-24 06:02:30.417,2025-12-24 06:02:42.207,11.79,2
Lower/Y north,7901.0,2025-12-24 07:29:02.589,2025-12-24 07:29:14.374,11.785,2
Lower/Y north,7490.0,2025-12-24 07:29:51.388,2025-12-24 07:30:27.848,36.46,4
Lower/Y north,7490.0,2025-12-24 09:01:23.222,2025-12-24 09:01:48.168,24.946,3
Lower/Y north,7490.0,2025-12-24 10:37:23.271,2025-12-24 10:37:35.338,12.067,2
Lower/Y north,7490.0,2025-12-24 10:37:59.187,2025-12-24 10:38:11.249,12.062,2
Lower/Y north,7490.0,2025-12-24 12:01:30.793,2025-12-24 12:01:57.107,26.314,3
Lower/Y north,7490.0,2025-12-24 18:06:01.875,2025-12-24 18:06:24.907,23.032,2
Lower/Y north,7901.0,2025-12-24 20:56:19.077,2025-12-24 20:56:37.446,18.369,2
Lower/Y north,7901.0,2025-12-24 22:17:42.569,2025-12-24 22:17:55.455,12.886,2
Lower/Y north,7490.0,2025-12-24 22:18:08.070,2025-12-24 22:18:20.135,12.065,2
Lower/Y north,7490.0,2025-12-25 05:41:29.897,2025-12-25 05:42:05.261,35.364,4
Lower/Y north,7490.0,2025-12-25 05:42:29.112,2025-12-25 05:42:41.177,12.065,2
Lower/Y north,7490.0,2025-12-25 06:28:50.527,2025-12-25 06:29:02.589,12.062,2
Lower/Y north,7490.0,2025-12-25 06:29:26.169,2025-12-25 06:29:38.232,12.063,2
Lower/Y north,7490.0,2025-12-25 12:39:57.382,2025-12-25 12:40:09.720,12.338,2
Lower/Y north,7901.0,2025-12-25 12:40:21.235,2025-12-25 12:40:32.752,11.517,2
Lower/Y north,7901.0,2025-12-25 12:40:56.329,2025-12-25 12:41:08.391,12.062,2
Lower/Y north,7901.0,2025-12-25 20:35:01.248,2025-12-25 20:35:23.731,22.483,3
Lower/Y north,7490.0,2025-12-25 20:35:35.242,2025-12-25 20:35:47.310,12.068,2
Lower/Y north,7490.0,2025-12-25 20:36:23.222,2025-12-25 20:37:49.863,86.641,7
Lower/Y north,7452.0,2025-12-25 20:43:33.950,2025-12-25 20:46:56.831,202.881,18
Lower/Y north,7490.0,2025-12-25 20:47:08.899,2025-12-25 20:47:24.798,15.899000000000001,2
Lower/Y north,7490.0,2025-12-25 20:48:37.726,2025-12-25 20:48:49.239,11.513,2
Lower/Y north,7490.0,2025-12-25 20:49:36.120,2025-12-25 20:50:38.082,61.962,6
Lower/Y north,7490.0,2025-12-25 20:51:02.485,2025-12-25 20:51:26.333,23.848,3
Lower/Y north,7490.0,2025-12-25 20:52:14.863,2025-12-25 20:53:03.391,48.528,5
Lower/Y north,7490.0,2025-12-25 20:53:51.097,2025-12-25 20:54:03.159,12.062,2
Lower/Y north,7901.0,2025-12-25 22:14:08.744,2025-12-25 22:14:33.419,24.675,2
Lower/Y north,7490.0,2025-12-25 22:19:21.291,2025-12-25 22:19:33.359,12.068,2
Lower/Y north,7490.0,2025-12-26 05:22:13.015,2025-12-26 05:22:25.623,12.608,2
Lower/Y north,7901.0,2025-12-26 05:22:37.138,2025-12-26 05:23:02.361,25.223,3
Lower/Y north,7901.0,2025-12-26 05:23:26.212,2025-12-26 05:23:38.277,12.065,2
Lower/Y north,7490.0,2025-12-26 07:07:09.816,2025-12-26 07:07:34.495,24.679,3
Lower/Y north,7490.0,2025-12-26 07:07:58.076,2025-12-26 07:08:34.537,36.461,4
Lower/Y north,7901.0,2025-12-26 10:01:23.194,2025-12-26 10:01:47.594,24.4,3
Lower/Y north,7490.0,2025-12-26 10:23:31.812,2025-12-26 10:24:12.936,41.124,4
Lower/Y north,7490.0,2025-12-26 11:43:11.090,2025-12-26 11:43:23.705,12.615,2
Lower/Y north,7490.0,2025-12-26 11:44:53.374,2025-12-26 11:45:54.221,60.847,4
Lower/Y north,7490.0,2025-12-26 13:20:19.099,2025-12-26 13:20:44.051,24.951999999999998,3
Lower/Y north,7901.0,2025-12-26 13:24:49.701,2025-12-26 13:25:13.551,23.85,2
Lower/Y north,7490.0,2025-12-26 13:29:02.483,2025-12-26 13:29:27.982,25.499,3
Lower/Y north,7901.0,2025-12-26 17:54:11.429,2025-12-26 17:54:23.217,11.788,2
Lower/Y north,7490.0,2025-12-26 17:54:35.559,2025-12-26 17:54:50.087,14.528,2
Lower/Y north,7901.0,2025-12-26 18:10:14.864,2025-12-26 18:10:25.287,10.423,2
Lower/Y north,7901.0,2025-12-26 19:32:24.416,2025-12-26 19:32:37.848,13.432,2
Lower/Y north,7901.0,2025-12-26 20:49:17.871,2025-12-26 20:49:51.328,33.457,4
Lower/Y north,7901.0,2025-12-26 20:50:14.355,2025-12-26 20:50:36.835,22.48,3
Lower/Y north,7901.0,2025-12-26 20:51:00.689,2025-12-26 20:51:23.997,23.308,3
Lower/Y north,7901.0,2025-12-26 20:51:47.569,2025-12-26 20:51:58.539,10.97,2
Lower/Y north,7490.0,2025-12-26 20:52:10.052,2025-12-26 20:52:33.907,23.855,3
Lower/Y north,7901.0,2025-12-26 20:52:45.962,2025-12-26 20:52:58.031,12.069,2
Lower/Y north,7490.0,2025-12-26 20:53:09.817,2025-12-26 20:53:22.161,12.344,2
Lower/Y north,7901.0,2025-12-26 20:53:33.398,2025-12-26 20:54:19.182,45.784,5
Lower/Y north,7490.0,2025-12-26 20:54:31.253,2025-12-26 20:54:56.194,24.941,3
Lower/Y north,7490.0,2025-12-26 21:48:13.274,2025-12-26 21:49:36.346,83.072,8
Lower/Y north,7901.0,2025-12-26 21:50:11.440,2025-12-26 21:50:22.954,11.514,2
Lower/Y north,7901.0,2025-12-26 21:50:47.084,2025-12-26 21:51:09.562,22.478,3
Lower/Y north,7490.0,2025-12-26 21:51:21.076,2025-12-26 21:51:33.139,12.063,2
Lower/Y north,7901.0,2025-12-26 21:51:44.930,2025-12-26 21:51:56.990,12.06,2
Lower/Y north,7901.0,2026-01-05 05:35:44.311,2026-01-05 05:35:56.103,11.792,2
Lower/Y north,7901.0,2026-01-05 05:36:20.229,2026-01-05 05:36:44.628,24.399,3
Lower/Y north,7490.0,2026-01-05 06:58:01.552,2026-01-05 06:58:13.066,11.514,2
Lower/Y north,7901.0,2026-01-05 06:58:24.579,2026-01-05 06:58:36.094,11.515,2
Lower/Y north,7490.0,2026-01-05 06:58:47.885,2026-01-05 06:59:13.660,25.775,3
Lower/Y north,7901.0,2026-01-05 08:47:59.703,2026-01-05 08:48:11.459,11.756,2
Lower/Y north,7490.0,2026-01-05 09:01:58.067,2026-01-05 09:02:10.407,12.34,2
Lower/Y north,7490.0,2026-01-05 10:35:49.411,2026-01-05 10:36:00.925,11.514,2
Lower/Y north,7490.0,2026-01-05 13:19:59.911,2026-01-05 13:20:12.249,12.338,2
Lower/Y north,7490.0,2026-01-05 16:43:46.899,2026-01-05 16:44:15.956,29.057,3
